algo,inst,arm,t,bestcmax
abce3,tai30_15_08,V2,18.6,1868.90
abce3,tai30_15_08,V2,18.8,1868.90
abce3,tai30_15_08,V2,19.0,1868.90
abce3,tai30_15_08,V2,19.2,1868.90
abce3,tai30_15_08,V2,19.4,1868.90
abce3,tai30_15_08,V2,19.6,1868.90
abce3,tai30_15_08,V2,19.8,1868.90
abce3,tai30_15_08,V2,20.0,1868.90
abce3,tai30_15_08,V2,20.2,1881.60
abce3,tai30_15_08,V2,20.4,1881.60
abce3,tai30_15_08,V2,20.6,1881.60
abce3,tai30_15_08,V2,20.8,1881.60
abce3,tai30_15_08,V2,21.0,1881.60
abce3,tai30_15_08,V2,21.2,1881.60
abce3,tai30_15_08,V2,21.4,1881.60
abce3,tai30_15_08,V2,21.6,1881.60
abce3,tai30_15_08,V2,21.8,1881.60
abce3,tai30_15_08,V2,22.0,1881.60
abce3,tai30_15_08,V2,22.2,1881.60
abce3,tai30_15_08,V2,22.4,1881.60
abce3,tai30_15_08,V2,22.6,1881.60
abce3,tai30_15_08,V2,22.8,1881.60
abce3,tai30_15_08,V2,23.0,1881.60
abce3,tai30_15_08,V2,23.2,1881.60
abce3,tai30_15_08,V2,23.4,1881.60
abce3,tai30_15_08,V2,23.6,1881.60
abce3,tai30_15_08,V2,23.8,1881.60
abce3,tai30_15_08,V2,24.0,1881.60
abce3,tai30_15_08,V2,24.2,1881.60
abce3,tai30_15_08,V2,24.4,1881.60
abce3,tai30_15_08,V2,24.6,1881.60
abce3,tai30_15_08,V2,24.8,1881.60
abce3,tai30_15_08,V2,25.0,1881.60
abce3,tai30_15_08,V2,25.2,1881.60
abce3,tai30_15_08,V2,25.4,1881.60
abce3,tai30_15_08,V2,25.6,1881.60
abce3,tai30_15_08,V2,25.8,1881.60
abce3,tai30_15_08,V2,26.0,1881.60
abce3,tai30_15_08,V2,26.2,1881.60
abce3,tai30_15_08,V2,26.4,1881.60
abce3,tai30_15_08,V2,26.6,1881.60
abce3,tai30_15_08,V2,26.8,1881.60
abce3,tai30_15_08,V2,27.0,1881.60
abce3,tai30_15_08,V2,27.2,1881.60
abce3,tai30_15_08,V2,27.4,1881.60
abce3,tai30_15_08,V2,27.6,1881.60
abce3,tai30_15_08,V2,27.8,1881.60
abce3,tai30_15_08,V2,28.0,1881.60
abce3,tai30_15_08,V2,28.2,1881.60
abce3,tai30_15_08,V2,28.4,1881.60
abce3,tai30_15_08,V2,28.6,1881.60
abce3,tai30_15_08,V2,28.8,1881.60
abce3,tai30_15_08,V2,29.0,1881.60
abce3,tai30_15_08,V2,29.2,1881.60
abce3,tai30_15_08,V2,29.4,1881.60
abce3,tai30_15_08,V2,29.6,1881.60
abce3,tai30_15_08,V2,29.8,1881.60
abce3,tai30_15_08,V2,30.0,1881.60
abce3,tai30_15_08,V2,30.2,1881.60
abce3,tai30_15_08,V2,30.4,1881.60
abce3,tai30_15_08,V2,30.6,1881.60
abce3,tai30_15_08,V2,30.8,1881.60
abce3,tai30_15_08,V2,31.0,1881.60
abce3,tai30_15_08,V2,31.2,1881.60
abce3,tai30_15_08,V2,31.4,1881.60
abce3,tai30_15_08,V2,31.6,1881.60
abce3,tai30_15_08,V2,31.8,1881.60
abce3,tai30_15_08,V2,32.0,1881.60
abce3,tai30_15_08,V2,32.2,1881.60
abce3,tai30_15_08,V2,32.4,1881.60
abce3,tai30_15_08,V2,32.6,1881.60
abce3,tai30_15_08,V2,32.8,1881.60
abce3,tai30_15_08,V2,33.0,1881.60
abce3,tai30_15_08,V2,33.2,1881.60
abce3,tai30_15_08,V2,33.4,1881.60
abce3,tai30_15_08,V2,33.6,1881.60
abce3,tai30_15_08,V2,33.8,1881.60
abce3,tai30_15_08,V2,34.0,1881.60
abce3,tai30_15_08,V2,34.2,1881.60
abce3,tai30_15_08,V2,34.4,1881.60
abce3,tai30_15_08,V2,34.6,1881.60
abce3,tai30_15_08,V2,34.8,1881.60
abce3,tai30_15_08,V2,35.0,1881.60
abce3,tai30_15_08,V2,35.2,1881.00
abce3,tai30_15_08,V2,35.4,1881.00
abce3,tai30_15_08,V2,35.6,1881.00
abce3,tai30_15_08,V2,35.8,1881.00
abce3,tai30_15_08,V2,36.0,1881.00
abce3,tai30_15_08,V2,36.2,1881.00
abce3,tai30_15_08,V2,36.4,1881.00
abce3,tai30_15_08,V2,36.6,1881.00
abce3,tai30_15_08,V2,36.8,1881.00
abce3,tai30_15_08,V2,37.0,1881.00
abce3,tai30_15_08,V2,37.2,1881.00
abce3,tai30_15_08,V2,37.4,1881.00
abce3,tai30_15_08,V2,37.6,1881.00
abce3,tai30_15_08,V2,37.8,1881.00
abce3,tai30_15_08,V2,38.0,1881.00
abce3,tai30_15_08,V2,38.2,1881.00
abce3,tai30_15_08,V2,38.4,1881.00
abce3,tai30_15_08,V2,38.6,1881.00
abce3,tai30_15_08,V2,38.8,1881.00
abce3,tai30_15_08,V2,39.0,1881.00
abce3,tai30_15_08,V2,39.2,1881.00
abce3,tai30_15_08,V2,39.4,1881.00
abce3,tai30_15_08,V2,39.6,1881.00
abce3,tai30_15_08,V2,39.8,1881.00
abce3,tai30_15_08,V2,40.0,1881.00
abce3,tai30_15_08,V2,40.2,1881.00
abce3,tai30_15_08,V2,40.4,1881.00
abce3,tai30_15_08,V2,40.6,1881.00
abce3,tai30_15_08,V2,40.8,1881.00
abce3,tai30_15_08,V2,41.0,1881.00
abce3,tai30_15_08,V2,41.2,1881.00
abce3,tai30_15_08,V2,41.4,1881.00
abce3,tai30_15_08,V2,41.6,1881.00
abce3,tai30_15_08,V2,41.8,1881.00
abce3,tai30_15_08,V2,42.0,1881.00
abce3,tai30_15_08,V2,42.2,1881.00
abce3,tai30_15_08,V2,42.4,1881.00
abce3,tai30_15_08,V2,42.6,1881.00
abce3,tai30_15_08,V2,42.8,1881.00
abce3,tai30_15_08,V2,43.0,1881.00
abce3,tai30_15_08,V2,43.2,1881.00
abce3,tai30_15_08,V2,43.4,1881.00
abce3,tai30_15_08,V2,43.6,1881.00
abce3,tai30_15_08,V2,43.8,1881.00
abce3,tai30_15_08,V2,44.0,1881.00
abce3,tai30_15_08,V2,44.2,1881.00
abce3,tai30_15_08,V2,44.4,1881.00
abce3,tai30_15_08,V2,44.6,1881.00
abce3,tai30_15_08,V2,44.8,1881.00
abce3,tai30_15_08,V2,45.0,1881.00
abce3,tai30_15_08,V2,45.2,1881.00
abce3,tai30_15_08,V2,45.4,1881.00
abce3,tai30_15_08,V2,45.6,1881.00
abce3,tai30_15_08,V2,45.8,1881.00
abce3,tai30_15_08,V2,46.0,1881.00
abce3,tai30_15_08,V2,46.2,1881.00
abce3,tai30_15_08,V2,46.4,1881.00
abce3,tai30_15_08,V2,46.6,1881.00
abce3,tai30_15_08,V2,46.8,1881.00
abce3,tai30_15_08,V2,47.0,1881.00
abce3,tai30_15_08,V2,47.2,1881.00
abce3,tai30_15_08,V2,47.4,1881.00
abce3,tai30_15_08,V2,47.6,1881.00
abce3,tai30_15_08,V2,47.8,1881.00
abce3,tai30_15_08,V2,48.0,1881.00
abce3,tai30_15_08,V2,48.2,1881.00
abce3,tai30_15_08,V2,48.4,1881.00
abce3,tai30_15_08,V2,48.6,1881.00
abce3,tai30_15_08,V2,48.8,1881.00
abce3,tai30_15_08,V2,49.0,1881.00
abce3,tai30_15_08,V2,49.2,1881.00
abce3,tai30_15_08,V2,49.4,1881.00
abce3,tai30_15_08,V2,49.6,1881.00
abce3,tai30_15_08,V2,49.8,1881.00
abce3,tai30_15_08,V2,50.0,1881.00
abce3,tai30_15_08,V2,50.2,1881.00
abce3,tai30_15_08,V2,50.4,1881.00
abce3,tai30_15_08,V2,50.6,1881.00
abce3,tai30_15_08,V2,50.8,1881.00
abce3,tai30_15_08,V2,51.0,1881.00
abce3,tai30_15_08,V2,51.2,1881.00
abce3,tai30_15_08,V2,51.4,1881.00
abce3,tai30_15_08,V2,51.6,1881.00
abce3,tai30_15_08,V2,51.8,1881.00
abce3,tai30_15_08,V2,52.0,1881.00
abce3,tai30_15_08,V2,52.2,1881.00
abce3,tai30_15_08,V2,52.4,1881.00
abce3,tai30_15_08,V2,52.6,1881.00
abce3,tai30_15_08,V2,52.8,1881.00
abce3,tai30_15_08,V2,53.0,1881.00
abce3,tai30_15_08,V2,53.2,1881.00
abce3,tai30_15_08,V2,53.4,1881.00
abce3,tai30_15_08,V2,53.6,1881.00
abce3,tai30_15_08,V2,53.8,1881.00
abce3,tai30_15_08,V2,54.0,1881.00
abce3,tai30_15_08,V2,54.2,1881.00
abce3,tai30_15_08,V2,54.4,1881.00
abce3,tai30_15_08,V2,54.6,1881.00
abce3,tai30_15_08,V2,54.8,1881.00
abce3,tai30_15_08,V2,55.0,1881.00
abce3,tai30_15_08,MOR,0.2,2144.70
abce3,tai30_15_08,MOR,0.4,2144.70
abce3,tai30_15_08,MOR,0.6,2144.70
abce3,tai30_15_08,MOR,0.8,2144.70
abce3,tai30_15_08,MOR,1.0,2144.70
abce3,tai30_15_08,MOR,1.2,2144.70
abce3,tai30_15_08,MOR,1.4,2144.70
abce3,tai30_15_08,MOR,1.6,2144.70
abce3,tai30_15_08,MOR,1.8,2144.70
abce3,tai30_15_08,MOR,2.0,2144.70
abce3,tai30_15_08,MOR,2.2,2144.70
abce3,tai30_15_08,MOR,2.4,2144.70
abce3,tai30_15_08,MOR,2.6,2144.70
abce3,tai30_15_08,MOR,2.8,2144.70
abce3,tai30_15_08,MOR,3.0,2144.70
abce3,tai30_15_08,MOR,3.2,2144.70
abce3,tai30_15_08,MOR,3.4,2144.70
abce3,tai30_15_08,MOR,3.6,2144.70
abce3,tai30_15_08,MOR,3.8,2144.70
abce3,tai30_15_08,MOR,4.0,2144.70
abce3,tai30_15_08,MOR,4.2,2144.70
abce3,tai30_15_08,MOR,4.4,2144.70
abce3,tai30_15_08,MOR,4.6,2144.70
abce3,tai30_15_08,MOR,4.8,2144.70
abce3,tai30_15_08,MOR,5.0,2144.70
abce3,tai30_15_08,MOR,5.2,1939.90
abce3,tai30_15_08,MOR,5.4,1939.90
abce3,tai30_15_08,MOR,5.6,1939.90
abce3,tai30_15_08,MOR,5.8,1939.90
abce3,tai30_15_08,MOR,6.0,1939.90
abce3,tai30_15_08,MOR,6.2,1939.90
abce3,tai30_15_08,MOR,6.4,1939.90
abce3,tai30_15_08,MOR,6.6,1939.90
abce3,tai30_15_08,MOR,6.8,1939.90
abce3,tai30_15_08,MOR,7.0,1939.90
abce3,tai30_15_08,MOR,7.2,1939.90
abce3,tai30_15_08,MOR,7.4,1939.90
abce3,tai30_15_08,MOR,7.6,1939.90
abce3,tai30_15_08,MOR,7.8,1939.90
abce3,tai30_15_08,MOR,8.0,1939.90
abce3,tai30_15_08,MOR,8.2,1939.90
abce3,tai30_15_08,MOR,8.4,1939.90
abce3,tai30_15_08,MOR,8.6,1939.90
abce3,tai30_15_08,MOR,8.8,1939.90
abce3,tai30_15_08,MOR,9.0,1939.90
abce3,tai30_15_08,MOR,9.2,1939.90
abce3,tai30_15_08,MOR,9.4,1939.90
abce3,tai30_15_08,MOR,9.6,1939.90
abce3,tai30_15_08,MOR,9.8,1939.90
abce3,tai30_15_08,MOR,10.0,1939.90
abce3,tai30_15_08,MOR,10.2,1919.50
abce3,tai30_15_08,MOR,10.4,1919.50
abce3,tai30_15_08,MOR,10.6,1919.50
abce3,tai30_15_08,MOR,10.8,1919.50
abce3,tai30_15_08,MOR,11.0,1919.50
abce3,tai30_15_08,MOR,11.2,1919.50
abce3,tai30_15_08,MOR,11.4,1919.50
abce3,tai30_15_08,MOR,11.6,1919.50
abce3,tai30_15_08,MOR,11.8,1919.50
abce3,tai30_15_08,MOR,12.0,1919.50
abce3,tai30_15_08,MOR,12.2,1919.50
abce3,tai30_15_08,MOR,12.4,1919.50
abce3,tai30_15_08,MOR,12.6,1919.50
abce3,tai30_15_08,MOR,12.8,1919.50
abce3,tai30_15_08,MOR,13.0,1919.50
abce3,tai30_15_08,MOR,13.2,1919.50
abce3,tai30_15_08,MOR,13.4,1919.50
abce3,tai30_15_08,MOR,13.6,1919.50
abce3,tai30_15_08,MOR,13.8,1919.50
abce3,tai30_15_08,MOR,14.0,1919.50
abce3,tai30_15_08,MOR,14.2,1919.50
abce3,tai30_15_08,MOR,14.4,1919.50
abce3,tai30_15_08,MOR,14.6,1919.50
abce3,tai30_15_08,MOR,14.8,1919.50
abce3,tai30_15_08,MOR,15.0,1919.50
abce3,tai30_15_08,MOR,15.2,1904.50
abce3,tai30_15_08,MOR,15.4,1904.50
abce3,tai30_15_08,MOR,15.6,1904.50
abce3,tai30_15_08,MOR,15.8,1904.50
abce3,tai30_15_08,MOR,16.0,1904.50
abce3,tai30_15_08,MOR,16.2,1904.50
abce3,tai30_15_08,MOR,16.4,1904.50
abce3,tai30_15_08,MOR,16.6,1904.50
abce3,tai30_15_08,MOR,16.8,1904.50
abce3,tai30_15_08,MOR,17.0,1904.50
abce3,tai30_15_08,MOR,17.2,1904.50
abce3,tai30_15_08,MOR,17.4,1904.50
abce3,tai30_15_08,MOR,17.6,1904.50
abce3,tai30_15_08,MOR,17.8,1904.50
abce3,tai30_15_08,MOR,18.0,1904.50
abce3,tai30_15_08,MOR,18.2,1904.50
abce3,tai30_15_08,MOR,18.4,1904.50
abce3,tai30_15_08,MOR,18.6,1904.50
abce3,tai30_15_08,MOR,18.8,1904.50
abce3,tai30_15_08,MOR,19.0,1904.50
abce3,tai30_15_08,MOR,19.2,1904.50
abce3,tai30_15_08,MOR,19.4,1904.50
abce3,tai30_15_08,MOR,19.6,1904.50
abce3,tai30_15_08,MOR,19.8,1904.50
abce3,tai30_15_08,MOR,20.0,1904.50
abce3,tai30_15_08,MOR,20.2,1903.00
abce3,tai30_15_08,MOR,20.4,1903.00
abce3,tai30_15_08,MOR,20.6,1903.00
abce3,tai30_15_08,MOR,20.8,1903.00
abce3,tai30_15_08,MOR,21.0,1903.00
abce3,tai30_15_08,MOR,21.2,1903.00
abce3,tai30_15_08,MOR,21.4,1903.00
abce3,tai30_15_08,MOR,21.6,1903.00
abce3,tai30_15_08,MOR,21.8,1903.00
abce3,tai30_15_08,MOR,22.0,1903.00
abce3,tai30_15_08,MOR,22.2,1903.00
abce3,tai30_15_08,MOR,22.4,1903.00
abce3,tai30_15_08,MOR,22.6,1903.00
abce3,tai30_15_08,MOR,22.8,1903.00
abce3,tai30_15_08,MOR,23.0,1903.00
abce3,tai30_15_08,MOR,23.2,1903.00
abce3,tai30_15_08,MOR,23.4,1903.00
abce3,tai30_15_08,MOR,23.6,1903.00
abce3,tai30_15_08,MOR,23.8,1903.00
abce3,tai30_15_08,MOR,24.0,1903.00
abce3,tai30_15_08,MOR,24.2,1903.00
abce3,tai30_15_08,MOR,24.4,1903.00
abce3,tai30_15_08,MOR,24.6,1903.00
abce3,tai30_15_08,MOR,24.8,1903.00
abce3,tai30_15_08,MOR,25.0,1903.00
abce3,tai30_15_08,MOR,25.2,1902.70
abce3,tai30_15_08,MOR,25.4,1902.70
abce3,tai30_15_08,MOR,25.6,1902.70
abce3,tai30_15_08,MOR,25.8,1902.70
abce3,tai30_15_08,MOR,26.0,1902.70
abce3,tai30_15_08,MOR,26.2,1902.70
abce3,tai30_15_08,MOR,26.4,1902.70
abce3,tai30_15_08,MOR,26.6,1902.70
abce3,tai30_15_08,MOR,26.8,1902.70
abce3,tai30_15_08,MOR,27.0,1902.70
abce3,tai30_15_08,MOR,27.2,1902.70
abce3,tai30_15_08,MOR,27.4,1902.70
abce3,tai30_15_08,MOR,27.6,1902.70
abce3,tai30_15_08,MOR,27.8,1902.70
abce3,tai30_15_08,MOR,28.0,1902.70
abce3,tai30_15_08,MOR,28.2,1902.70
abce3,tai30_15_08,MOR,28.4,1902.70
abce3,tai30_15_08,MOR,28.6,1902.70
abce3,tai30_15_08,MOR,28.8,1902.70
abce3,tai30_15_08,MOR,29.0,1902.70
abce3,tai30_15_08,MOR,29.2,1902.70
abce3,tai30_15_08,MOR,29.4,1902.70
abce3,tai30_15_08,MOR,29.6,1902.70
abce3,tai30_15_08,MOR,29.8,1902.70
abce3,tai30_15_08,MOR,30.0,1902.70
abce3,tai30_15_08,MOR,30.2,1876.80
abce3,tai30_15_08,MOR,30.4,1876.80
abce3,tai30_15_08,MOR,30.6,1876.80
abce3,tai30_15_08,MOR,30.8,1876.80
abce3,tai30_15_08,MOR,31.0,1876.80
abce3,tai30_15_08,MOR,31.2,1876.80
abce3,tai30_15_08,MOR,31.4,1876.80
abce3,tai30_15_08,MOR,31.6,1876.80
abce3,tai30_15_08,MOR,31.8,1876.80
abce3,tai30_15_08,MOR,32.0,1876.80
abce3,tai30_15_08,MOR,32.2,1876.80
abce3,tai30_15_08,MOR,32.4,1876.80
abce3,tai30_15_08,MOR,32.6,1876.80
abce3,tai30_15_08,MOR,32.8,1876.80
abce3,tai30_15_08,MOR,33.0,1876.80
abce3,tai30_15_08,MOR,33.2,1876.80
abce3,tai30_15_08,MOR,33.4,1876.80
abce3,tai30_15_08,MOR,33.6,1876.80
abce3,tai30_15_08,MOR,33.8,1876.80
abce3,tai30_15_08,MOR,34.0,1876.80
abce3,tai30_15_08,MOR,34.2,1876.80
abce3,tai30_15_08,MOR,34.4,1876.80
abce3,tai30_15_08,MOR,34.6,1876.80
abce3,tai30_15_08,MOR,34.8,1876.80
abce3,tai30_15_08,MOR,35.0,1876.80
abce3,tai30_15_08,MOR,35.2,1924.80
abce3,tai30_15_08,MOR,35.4,1924.80
abce3,tai30_15_08,MOR,35.6,1924.80
abce3,tai30_15_08,MOR,35.8,1924.80
abce3,tai30_15_08,MOR,36.0,1924.80
abce3,tai30_15_08,MOR,36.2,1924.80
abce3,tai30_15_08,MOR,36.4,1924.80
abce3,tai30_15_08,MOR,36.6,1924.80
abce3,tai30_15_08,MOR,36.8,1924.80
abce3,tai30_15_08,MOR,37.0,1924.80
abce3,tai30_15_08,MOR,37.2,1924.80
abce3,tai30_15_08,MOR,37.4,1924.80
abce3,tai30_15_08,MOR,37.6,1924.80
abce3,tai30_15_08,MOR,37.8,1924.80
abce3,tai30_15_08,MOR,38.0,1924.80
abce3,tai30_15_08,MOR,38.2,1924.80
abce3,tai30_15_08,MOR,38.4,1924.80
abce3,tai30_15_08,MOR,38.6,1924.80
abce3,tai30_15_08,MOR,38.8,1924.80
abce3,tai30_15_08,MOR,39.0,1924.80
abce3,tai30_15_08,MOR,39.2,1924.80
abce3,tai30_15_08,MOR,39.4,1924.80
abce3,tai30_15_08,MOR,39.6,1924.80
abce3,tai30_15_08,MOR,39.8,1924.80
abce3,tai30_15_08,MOR,40.0,1924.80
abce3,tai30_15_08,MOR,40.2,1902.10
abce3,tai30_15_08,MOR,40.4,1902.10
abce3,tai30_15_08,MOR,40.6,1902.10
abce3,tai30_15_08,MOR,40.8,1902.10
abce3,tai30_15_08,MOR,41.0,1902.10
abce3,tai30_15_08,MOR,41.2,1902.10
abce3,tai30_15_08,MOR,41.4,1902.10
abce3,tai30_15_08,MOR,41.6,1902.10
abce3,tai30_15_08,MOR,41.8,1902.10
abce3,tai30_15_08,MOR,42.0,1902.10
abce3,tai30_15_08,MOR,42.2,1902.10
abce3,tai30_15_08,MOR,42.4,1902.10
abce3,tai30_15_08,MOR,42.6,1902.10
abce3,tai30_15_08,MOR,42.8,1902.10
abce3,tai30_15_08,MOR,43.0,1902.10
abce3,tai30_15_08,MOR,43.2,1902.10
abce3,tai30_15_08,MOR,43.4,1902.10
abce3,tai30_15_08,MOR,43.6,1902.10
abce3,tai30_15_08,MOR,43.8,1902.10
abce3,tai30_15_08,MOR,44.0,1902.10
abce3,tai30_15_08,MOR,44.2,1902.10
abce3,tai30_15_08,MOR,44.4,1902.10
abce3,tai30_15_08,MOR,44.6,1902.10
abce3,tai30_15_08,MOR,44.8,1902.10
abce3,tai30_15_08,MOR,45.0,1902.10
abce3,tai30_15_08,MOR,45.2,1902.10
abce3,tai30_15_08,MOR,45.4,1902.10
abce3,tai30_15_08,MOR,45.6,1902.10
abce3,tai30_15_08,MOR,45.8,1902.10
abce3,tai30_15_08,MOR,46.0,1902.10
abce3,tai30_15_08,MOR,46.2,1902.10
abce3,tai30_15_08,MOR,46.4,1902.10
abce3,tai30_15_08,MOR,46.6,1902.10
abce3,tai30_15_08,MOR,46.8,1902.10
abce3,tai30_15_08,MOR,47.0,1902.10
abce3,tai30_15_08,MOR,47.2,1902.10
abce3,tai30_15_08,MOR,47.4,1902.10
abce3,tai30_15_08,MOR,47.6,1902.10
abce3,tai30_15_08,MOR,47.8,1902.10
abce3,tai30_15_08,MOR,48.0,1902.10
abce3,tai30_15_08,MOR,48.2,1902.10
abce3,tai30_15_08,MOR,48.4,1902.10
abce3,tai30_15_08,MOR,48.6,1902.10
abce3,tai30_15_08,MOR,48.8,1902.10
abce3,tai30_15_08,MOR,49.0,1902.10
abce3,tai30_15_08,MOR,49.2,1902.10
abce3,tai30_15_08,MOR,49.4,1902.10
abce3,tai30_15_08,MOR,49.6,1902.10
abce3,tai30_15_08,MOR,49.8,1902.10
abce3,tai30_15_08,MOR,50.0,1902.10
abce3,tai30_15_08,MOR,50.2,1902.10
abce3,tai30_15_08,MOR,50.4,1902.10
abce3,tai30_15_08,MOR,50.6,1902.10
abce3,tai30_15_08,MOR,50.8,1902.10
abce3,tai30_15_08,MOR,51.0,1902.10
abce3,tai30_15_08,MOR,51.2,1902.10
abce3,tai30_15_08,MOR,51.4,1902.10
abce3,tai30_15_08,MOR,51.6,1902.10
abce3,tai30_15_08,MOR,51.8,1902.10
abce3,tai30_15_08,MOR,52.0,1902.10
abce3,tai30_15_08,MOR,52.2,1902.10
abce3,tai30_15_08,MOR,52.4,1902.10
abce3,tai30_15_08,MOR,52.6,1902.10
abce3,tai30_15_08,MOR,52.8,1902.10
abce3,tai30_15_08,MOR,53.0,1902.10
abce3,tai30_15_08,MOR,53.2,1902.10
abce3,tai30_15_08,MOR,53.4,1902.10
abce3,tai30_15_08,MOR,53.6,1902.10
abce3,tai30_15_08,MOR,53.8,1902.10
abce3,tai30_15_08,MOR,54.0,1902.10
abce3,tai30_15_08,MOR,54.2,1902.10
abce3,tai30_15_08,MOR,54.4,1902.10
abce3,tai30_15_08,MOR,54.6,1902.10
abce3,tai30_15_08,MOR,54.8,1902.10
abce3,tai30_15_08,MOR,55.0,1902.10
abce3,tai30_15_08,GT,0.2,2072.90
abce3,tai30_15_08,GT,0.4,2072.90
abce3,tai30_15_08,GT,0.6,2072.90
abce3,tai30_15_08,GT,0.8,2072.90
abce3,tai30_15_08,GT,1.0,2072.90
abce3,tai30_15_08,GT,1.2,2072.90
abce3,tai30_15_08,GT,1.4,2072.90
abce3,tai30_15_08,GT,1.6,2072.90
abce3,tai30_15_08,GT,1.8,2072.90
abce3,tai30_15_08,GT,2.0,2072.90
abce3,tai30_15_08,GT,2.2,2072.90
abce3,tai30_15_08,GT,2.4,2072.90
abce3,tai30_15_08,GT,2.6,2072.90
abce3,tai30_15_08,GT,2.8,2072.90
abce3,tai30_15_08,GT,3.0,2072.90
abce3,tai30_15_08,GT,3.2,2072.90
abce3,tai30_15_08,GT,3.4,2072.90
abce3,tai30_15_08,GT,3.6,2072.90
abce3,tai30_15_08,GT,3.8,2072.90
abce3,tai30_15_08,GT,4.0,2072.90
abce3,tai30_15_08,GT,4.2,2072.90
abce3,tai30_15_08,GT,4.4,2072.90
abce3,tai30_15_08,GT,4.6,2072.90
abce3,tai30_15_08,GT,4.8,2072.90
abce3,tai30_15_08,GT,5.0,2072.90
abce3,tai30_15_08,GT,5.2,2072.90
abce3,tai30_15_08,GT,5.4,2072.90
abce3,tai30_15_08,GT,5.6,2072.90
abce3,tai30_15_08,GT,5.8,2072.90
abce3,tai30_15_08,GT,6.0,2072.90
abce3,tai30_15_08,GT,6.2,2072.90
abce3,tai30_15_08,GT,6.4,2072.90
abce3,tai30_15_08,GT,6.6,2072.90
abce3,tai30_15_08,GT,6.8,2072.90
abce3,tai30_15_08,GT,7.0,2072.90
abce3,tai30_15_08,GT,7.2,2072.90
abce3,tai30_15_08,GT,7.4,2072.90
abce3,tai30_15_08,GT,7.6,2072.90
abce3,tai30_15_08,GT,7.8,2072.90
abce3,tai30_15_08,GT,8.0,2072.90
abce3,tai30_15_08,GT,8.2,2072.90
abce3,tai30_15_08,GT,8.4,2072.90
abce3,tai30_15_08,GT,8.6,2072.90
abce3,tai30_15_08,GT,8.8,2072.90
abce3,tai30_15_08,GT,9.0,2072.90
abce3,tai30_15_08,GT,9.2,2072.90
abce3,tai30_15_08,GT,9.4,2072.90
abce3,tai30_15_08,GT,9.6,2072.90
abce3,tai30_15_08,GT,9.8,2072.90
abce3,tai30_15_08,GT,10.0,2072.90
abce3,tai30_15_08,GT,10.2,1876.20
abce3,tai30_15_08,GT,10.4,1876.20
abce3,tai30_15_08,GT,10.6,1876.20
abce3,tai30_15_08,GT,10.8,1876.20
abce3,tai30_15_08,GT,11.0,1876.20
abce3,tai30_15_08,GT,11.2,1876.20
abce3,tai30_15_08,GT,11.4,1876.20
abce3,tai30_15_08,GT,11.6,1876.20
abce3,tai30_15_08,GT,11.8,1876.20
abce3,tai30_15_08,GT,12.0,1876.20
abce3,tai30_15_08,GT,12.2,1876.20
abce3,tai30_15_08,GT,12.4,1876.20
abce3,tai30_15_08,GT,12.6,1876.20
abce3,tai30_15_08,GT,12.8,1876.20
abce3,tai30_15_08,GT,13.0,1876.20
abce3,tai30_15_08,GT,13.2,1876.20
abce3,tai30_15_08,GT,13.4,1876.20
abce3,tai30_15_08,GT,13.6,1876.20
abce3,tai30_15_08,GT,13.8,1876.20
abce3,tai30_15_08,GT,14.0,1876.20
abce3,tai30_15_08,GT,14.2,1876.20
abce3,tai30_15_08,GT,14.4,1876.20
abce3,tai30_15_08,GT,14.6,1876.20
abce3,tai30_15_08,GT,14.8,1876.20
abce3,tai30_15_08,GT,15.0,1876.20
abce3,tai30_15_08,GT,15.2,1876.20
abce3,tai30_15_08,GT,15.4,1876.20
abce3,tai30_15_08,GT,15.6,1876.20
abce3,tai30_15_08,GT,15.8,1876.20
abce3,tai30_15_08,GT,16.0,1876.20
abce3,tai30_15_08,GT,16.2,1876.20
abce3,tai30_15_08,GT,16.4,1876.20
abce3,tai30_15_08,GT,16.6,1876.20
abce3,tai30_15_08,GT,16.8,1876.20
abce3,tai30_15_08,GT,17.0,1876.20
abce3,tai30_15_08,GT,17.2,1876.20
abce3,tai30_15_08,GT,17.4,1876.20
abce3,tai30_15_08,GT,17.6,1876.20
abce3,tai30_15_08,GT,17.8,1876.20
abce3,tai30_15_08,GT,18.0,1876.20
abce3,tai30_15_08,GT,18.2,1876.20
abce3,tai30_15_08,GT,18.4,1876.20
abce3,tai30_15_08,GT,18.6,1876.20
abce3,tai30_15_08,GT,18.8,1876.20
abce3,tai30_15_08,GT,19.0,1876.20
abce3,tai30_15_08,GT,19.2,1876.20
abce3,tai30_15_08,GT,19.4,1876.20
abce3,tai30_15_08,GT,19.6,1876.20
abce3,tai30_15_08,GT,19.8,1876.20
abce3,tai30_15_08,GT,20.0,1876.20
abce3,tai30_15_08,GT,20.2,1881.00
abce3,tai30_15_08,GT,20.4,1881.00
abce3,tai30_15_08,GT,20.6,1881.00
abce3,tai30_15_08,GT,20.8,1881.00
abce3,tai30_15_08,GT,21.0,1881.00
abce3,tai30_15_08,GT,21.2,1881.00
abce3,tai30_15_08,GT,21.4,1881.00
abce3,tai30_15_08,GT,21.6,1881.00
abce3,tai30_15_08,GT,21.8,1881.00
abce3,tai30_15_08,GT,22.0,1881.00
abce3,tai30_15_08,GT,22.2,1881.00
abce3,tai30_15_08,GT,22.4,1881.00
abce3,tai30_15_08,GT,22.6,1881.00
